2.0	0	0	0
2.1	0	0	0
2.2	0	0	0
2.3	0	0	0
2.4	0	0	0
2.5	0	0	0
2.6	0	0	0
2.7	0	0	0
2.8	0	0	0
2.9	0	0	0
3.0	0	0	0
3.1	0	0	0
3.2	0	0	0
3.3	0	0	0
3.4	0	0	0
3.5	0	0	0
3.6	0	0	0
3.7	0	0	0
3.8	0	0	0
3.9	0	0	0
4.0	0	0	0
4.1	0	0	0
4.2	0	0	0
4.3	0	0	0
4.4	0	0	0
4.5	0	0	0
4.6	0	0	0
4.7	0	0	0
4.8	0	0	0
4.9	0	0	0
5.0	0	0	0
5.1	0	0	0
5.2	0	0	0
5.3	0	0	0
5.4	0	0	0
5.5	0	0	0
5.6	0	0	0
5.7	0	0	0
5.8	0	0	0
5.9	0	0	0
6.0	0	0	0
6.1	0	0	0
6.2	0	0	0
6.3	0	0	0
6.4	0	0	0
6.5	0	0	0
6.6	0	0	0
6.7	0	0	0
6.8	0	0	0
6.9	0	0	0
7.0	0	0	0
7.1	0	0	0
7.2	0	0	0
7.3	0	0	0
7.4	0	0	0
7.5	0	0	0
7.6	0	0	0
7.7	0	0	0
7.8	0	0	0
7.9	0	0	0
8.0	0	0	0
8.1	0	0	0
8.2	0	0	0
8.3	0	0	0
8.4	0	0	0
8.5	0	0	0
8.6	0	0	0
8.7	0	0	0
8.8	0	0	0
8.9	0	0	0
9.0	0	0	0
9.5	0	0	0
10.0	0	0	0
10.5	0	0	0
11.0	0	0	0
11.5	0	0	0
12.0	0	0	0
12.5	0	0	0
13.0	0	0	0
13.5	0	0	0
14.0	0	0	0
15.0	0	0	0
16.0	0	0	0
17.0	0	0	0
18.0	0	0	0
19.0	0	0	0
20.0	0	0	0
2.0	0	0	30
2.1	0	0	30
2.2	0	0	30
2.3	0	0	30
2.4	0	0	30
2.5	0	0	30
2.6	0	0	30
2.7	0	0	30
2.8	0	0	30
2.9	0	0	30
3.0	0	0	30
3.1	0	0	30
3.2	0	0	30
3.3	0	0	30
3.4	0	0	30
3.5	0	0	30
3.6	0	0	30
3.7	0	0	30
3.8	0	0	30
3.9	0	0	30
4.0	0	0	30
4.1	0	0	30
4.2	0	0	30
4.3	0	0	30
4.4	0	0	30
4.5	0	0	30
4.6	0	0	30
4.7	0	0	30
4.8	0	0	30
4.9	0	0	30
5.0	0	0	30
5.1	0	0	30
5.2	0	0	30
5.3	0	0	30
5.4	0	0	30
5.5	0	0	30
5.6	0	0	30
5.7	0	0	30
5.8	0	0	30
5.9	0	0	30
6.0	0	0	30
6.1	0	0	30
6.2	0	0	30
6.3	0	0	30
6.4	0	0	30
6.5	0	0	30
6.6	0	0	30
6.7	0	0	30
6.8	0	0	30
6.9	0	0	30
7.0	0	0	30
7.1	0	0	30
7.2	0	0	30
7.3	0	0	30
7.4	0	0	30
7.5	0	0	30
7.6	0	0	30
7.7	0	0	30
7.8	0	0	30
7.9	0	0	30
8.0	0	0	30
8.1	0	0	30
8.2	0	0	30
8.3	0	0	30
8.4	0	0	30
8.5	0	0	30
8.6	0	0	30
8.7	0	0	30
8.8	0	0	30
8.9	0	0	30
9.0	0	0	30
9.5	0	0	30
10.0	0	0	30
10.5	0	0	30
11.0	0	0	30
11.5	0	0	30
12.0	0	0	30
12.5	0	0	30
13.0	0	0	30
13.5	0	0	30
14.0	0	0	30
15.0	0	0	30
16.0	0	0	30
17.0	0	0	30
18.0	0	0	30
19.0	0	0	30
20.0	0	0	30
2.0	0	0	60
2.1	0	0	60
2.2	0	0	60
2.3	0	0	60
2.4	0	0	60
2.5	0	0	60
2.6	0	0	60
2.7	0	0	60
2.8	0	0	60
2.9	0	0	60
3.0	0	0	60
3.1	0	0	60
3.2	0	0	60
3.3	0	0	60
3.4	0	0	60
3.5	0	0	60
3.6	0	0	60
3.7	0	0	60
3.8	0	0	60
3.9	0	0	60
4.0	0	0	60
4.1	0	0	60
4.2	0	0	60
4.3	0	0	60
4.4	0	0	60
4.5	0	0	60
4.6	0	0	60
4.7	0	0	60
4.8	0	0	60
4.9	0	0	60
5.0	0	0	60
5.1	0	0	60
5.2	0	0	60
5.3	0	0	60
5.4	0	0	60
5.5	0	0	60
5.6	0	0	60
5.7	0	0	60
5.8	0	0	60
5.9	0	0	60
6.0	0	0	60
6.1	0	0	60
6.2	0	0	60
6.3	0	0	60
6.4	0	0	60
6.5	0	0	60
6.6	0	0	60
6.7	0	0	60
6.8	0	0	60
6.9	0	0	60
7.0	0	0	60
7.1	0	0	60
7.2	0	0	60
7.3	0	0	60
7.4	0	0	60
7.5	0	0	60
7.6	0	0	60
7.7	0	0	60
7.8	0	0	60
7.9	0	0	60
8.0	0	0	60
8.1	0	0	60
8.2	0	0	60
8.3	0	0	60
8.4	0	0	60
8.5	0	0	60
8.6	0	0	60
8.7	0	0	60
8.8	0	0	60
8.9	0	0	60
9.0	0	0	60
9.5	0	0	60
10.0	0	0	60
10.5	0	0	60
11.0	0	0	60
11.5	0	0	60
12.0	0	0	60
12.5	0	0	60
13.0	0	0	60
13.5	0	0	60
14.0	0	0	60
15.0	0	0	60
16.0	0	0	60
17.0	0	0	60
18.0	0	0	60
19.0	0	0	60
20.0	0	0	60
2.0	0	0	90
2.1	0	0	90
2.2	0	0	90
2.3	0	0	90
2.4	0	0	90
2.5	0	0	90
2.6	0	0	90
2.7	0	0	90
2.8	0	0	90
2.9	0	0	90
3.0	0	0	90
3.1	0	0	90
3.2	0	0	90
3.3	0	0	90
3.4	0	0	90
3.5	0	0	90
3.6	0	0	90
3.7	0	0	90
3.8	0	0	90
3.9	0	0	90
4.0	0	0	90
4.1	0	0	90
4.2	0	0	90
4.3	0	0	90
4.4	0	0	90
4.5	0	0	90
4.6	0	0	90
4.7	0	0	90
4.8	0	0	90
4.9	0	0	90
5.0	0	0	90
5.1	0	0	90
5.2	0	0	90
5.3	0	0	90
5.4	0	0	90
5.5	0	0	90
5.6	0	0	90
5.7	0	0	90
5.8	0	0	90
5.9	0	0	90
6.0	0	0	90
6.1	0	0	90
6.2	0	0	90
6.3	0	0	90
6.4	0	0	90
6.5	0	0	90
6.6	0	0	90
6.7	0	0	90
6.8	0	0	90
6.9	0	0	90
7.0	0	0	90
7.1	0	0	90
7.2	0	0	90
7.3	0	0	90
7.4	0	0	90
7.5	0	0	90
7.6	0	0	90
7.7	0	0	90
7.8	0	0	90
7.9	0	0	90
8.0	0	0	90
8.1	0	0	90
8.2	0	0	90
8.3	0	0	90
8.4	0	0	90
8.5	0	0	90
8.6	0	0	90
8.7	0	0	90
8.8	0	0	90
8.9	0	0	90
9.0	0	0	90
9.5	0	0	90
10.0	0	0	90
10.5	0	0	90
11.0	0	0	90
11.5	0	0	90
12.0	0	0	90
12.5	0	0	90
13.0	0	0	90
13.5	0	0	90
14.0	0	0	90
15.0	0	0	90
16.0	0	0	90
17.0	0	0	90
18.0	0	0	90
19.0	0	0	90
20.0	0	0	90
2.0	0	0	120
2.1	0	0	120
2.2	0	0	120
2.3	0	0	120
2.4	0	0	120
2.5	0	0	120
2.6	0	0	120
2.7	0	0	120
2.8	0	0	120
2.9	0	0	120
